customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,charges_per_tenure,total_to_monthly_ratio,avg_monthly_charges
5285-MVEHD,-0.43991649313097614,0.9621754209229036,1.3572995392167568,1.671765954547713,0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1.179722070991984,-0.4492198890162806,1.0179827592515502,0.7423394291270919
0379-DJQHR,-0.43991649313097614,1.4100994218432374,0.5513279941361872,1.375952450772254,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,1.179722070991984,-0.5244689010673788,1.3798096200615464,0.2985765223536833
0781-LKXBR,2.273158691738958,-0.9516816739185228,1.1877962451998125,-0.6018768110948567,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-1.2614049134355578,0.49064954506966846,-0.9480240343085498,0.5029319033377626
5543-QDCRY,-0.43991649313097614,-1.1552834925186746,-0.2779087089467081,-0.9037385873898649,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-1.2614049134355578,0.6316752187427895,-1.1504621070867556,-0.23278410312721098
0297-RBCSG,-0.43991649313097614,-0.5444780367182193,0.019552954083027783,-0.4635832806752423,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,-0.4476959186263772,-0.28699812296931104,-0.5530268692006419,0.006868543442939893
4694-PHWFW,-0.43991649313097614,-0.9924020376385531,-1.4893587220678117,-0.9319712171435259,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.2614049134355578,-0.407481439027445,-0.971369865772057,-0.6913751328246797
0835-JKADZ,-0.43991649313097614,1.5729808767233588,1.5450826002355291,2.5174204079196887,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1.179722070991984,-0.48447546931307517,1.5996881770516345,0.8148363560550532
1907-UBQFC,2.273158691738958,-0.9109613101984924,0.2688225041079463,-0.7033950786766293,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.2614049134355578,0.09769552456141484,-0.9353037644437204,0.023455267438912564
7508-SMHXL,2.273158691738958,-0.7073594915983407,0.8055829351616043,-0.4386617490162248,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.4476959186263772,-0.023864853798731153,-0.7309942296812142,0.31705667147496724
3865-YIOTT,-0.43991649313097614,1.6137012404433893,1.3739175092184182,2.457533680381235,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1.179722070991984,-0.4949909662742142,1.6893897937357931,0.759485181185181
5993-BQHEA,-0.43991649313097614,-0.8295205827584317,-1.4860351280674797,-0.8895450135574926,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,-1.2614049134355578,-0.4848000802115828,-0.7781255567690002,-0.665978710426129
6024-RUGGH,-0.43991649313097614,1.6137012404433893,-1.3148700370503688,-0.21324219073288841,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,1.179722070991984,-0.6220538574665018,1.5841189398025224,-0.5987169240249687
6513-EECDB,2.273158691738958,-1.2774445836787656,0.2920876621102721,-0.9749492704119997,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.2614049134355578,3.5548049344307775,-1.2791755293024563,-0.39987309145223676
3956-CJUST,2.273158691738958,-0.38159658183809786,0.35357415111641893,-0.28182606926660625,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4476959186263772,-0.301425546224488,-0.43311264088132045,0.11977038437712553
4079-WWQQQ,-0.43991649313097614,1.6137012404433893,0.02620014208369237,1.1149716989524452,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1.179722070991984,-0.5586794735405586,1.6636606333380966,0.07673582386414728
6103-BOCOU,-0.43991649313097614,-0.2594354906780068,0.5297246331340278,-0.039255022853016075,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.3660130761828034,-0.31894228527602747,-0.21437452169376847,0.32858609392968724
5149-TGWDZ,-0.43991649313097614,-0.46303730927815856,1.3224018022132684,-0.018770362640820958,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,-0.4476959186263772,-0.11676147734726725,-0.4485032498671714,0.6656926245881601
7471-WNSUF,-0.43991649313097614,1.125056875803025,-1.3497677740538576,-0.34259575629696504,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1.179722070991984,-0.6162412882783401,1.2168222231313224,-0.5979889193109039
8942-DBMHZ,-0.43991649313097614,-0.8295205827584317,-1.4727407520661506,-0.894688252597839,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.2614049134355578,-0.4812722334655385,-0.8118967125023691,-0.6806660512341159
4301-VVZKA,-0.43991649313097614,-0.6666391278783103,0.35357415111641893,-0.482324095890925,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4476959186263772,-0.153104665934608,-0.6781398772913952,0.14408319875742584
9199-PWQVC,-0.43991649313097614,1.247217966963116,0.4964886931307054,1.1055681803636574,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,1.179722070991984,-0.5188520697017214,1.1230928067188708,0.2230614330543249
4824-GUCBY,2.273158691738958,-0.4223169455581282,0.5629605731373504,-0.20352963632193385,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4476959186263772,-0.2543588299903516,-0.4131835706026343,0.2949444674151727
5393-HJZSM,-0.43991649313097614,-0.015113308357824713,0.38348649711940885,0.05396342550485013,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.3660130761828034,-0.39653709628119393,-0.03804675802189123,0.19142083538375707
7074-IEVOJ,2.273158691738958,-1.1960038562387048,0.48651791112970877,-0.9168946838192487,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.2614049134355578,1.6142687336847807,-1.2147988783712202,-0.16243300137290262
9625-QSTYE,-0.43991649313097614,-0.7888002190384014,0.544680806135523,-0.586998943656258,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.4476959186263772,0.0029562310607039524,-0.8424678730681022,0.11223422966303348
0862-PRCBS,-0.43991649313097614,1.4508197855632678,1.2958130502106107,2.1003544919183805,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1.179722070991984,-0.48923545275099356,1.4403214667620452,0.6694638927394426
8812-ZRHFP,-0.43991649313097614,-0.0965540357978854,0.720831288153132,0.11307756348788724,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0.3660130761828034,-0.3418938366198041,-0.12553367431563903,0.33924501800399304
5146-CBVOE,-0.43991649313097614,-0.6666391278783103,0.3436033691154218,-0.4719713958483394,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4476959186263772,-0.1551279898036629,-0.6628739277765544,0.1666908021167533
0454-OKRCT,-0.43991649313097614,0.025607055362205634,0.5264010391336954,0.162986848767815,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3660130761828034,-0.3898335586140224,0.018209718897536187,0.2753422690078498
5787-KXGIY,-0.43991649313097614,1.6137012404433893,-1.5109620830699715,-0.43137733320800886,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,1.179722070991984,-0.6313204960083374,1.4303993738045153,-0.7096478384960635
4750-ZRXIU,2.273158691738958,-1.1552834925186746,0.6593447991469852,-0.8484432492093168,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-1.2614049134355578,1.278329527292711,-1.1466994003385054,0.17776804572437283
4198-VFOEA,-0.43991649313097614,-0.8295205827584317,-1.03568814102246,-0.8151777503517973,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,-1.2614049134355578,-0.3652942716893318,-0.792643893846981,-0.4536111087861804
6630-UJZMY,2.273158691738958,-1.1552834925186746,0.6144762801425001,-0.8714222699861434,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-1.2614049134355578,1.2473726720961722,-1.1693259358806467,0.007155356321379211
5709-LVOEQ,-0.43991649313097614,-1.318164947398796,0.534710024134526,-0.3904631977518628,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,-2.0751139082447385,8.60822490771762,-0.6167021031513245,21.901057405248352
6400-BWQKW,-0.43991649313097614,-1.0738427650786138,0.4748853321285456,-0.8155971561104522,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.2614049134355578,0.6331493547045295,-1.0962547540158922,0.014717850993695214
2692-AQCPF,-0.43991649313097614,1.3286586944031769,1.438727592224897,2.1354300577343053,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,1.179722070991984,-0.47392923427254097,1.360389058107553,0.7651955859653023
0347-UBKUZ,-0.43991649313097614,-0.7073594915983407,-1.491020519067978,-0.8659479211363326,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-0.4476959186263772,-0.5190312181692939,-0.6647771732051339,-0.6743427728014929
0835-DUUIQ,-0.43991649313097614,-0.3408762181180675,-1.4527991880641573,-0.7727515467657641,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-0.4476959186263772,-0.5650938721515512,-0.29260069011414436,-0.6541204162081098
0811-GSDTP,-0.43991649313097614,-0.7888002190384014,-1.150352134033923,-0.8386865468237669,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4476959186263772,-0.41471562476561324,-0.8041647978816653,-0.5551617784929055
7567-ECMCM,-0.43991649313097614,-0.3408762181180675,0.5014740841312035,-0.12401913407589224,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-0.4476959186263772,-0.29542526688392434,-0.30042334616145494,0.30921029058623706
6115-ZTBFQ,-0.43991649313097614,1.6137012404433893,0.02453834508352634,1.1645278004356112,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1.179722070991984,-0.5587580043756589,1.735653962854324,0.10193719028669397
6353-BRMMA,-0.43991649313097614,0.880734693482843,1.3074456292117733,1.485086243971707,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1.179722070991984,-0.44462271647424634,0.8864266068610447,0.6797874289000309
6680-WKXRZ,-0.43991649313097614,-1.1960038562387048,0.32033821111309646,-0.9121487765502595,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2614049134355578,1.4709499596267306,-1.201860689023612,-0.11838673789830659
6231-WFGFH,-0.43991649313097614,-1.1552834925186746,-1.4710789550659844,-0.9731612774408923,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-1.2614049134355578,-0.1915478194466497,-1.1658654257849494,-0.7482278189508558
9904-EHEVJ,2.273158691738958,-0.015113308357824713,0.8836873941694119,0.27134805241185134,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0.3660130761828034,-0.34424745871577206,-0.02994765074222292,0.43596916671445296
7028-DVOIQ,2.273158691738958,0.10704778280226633,1.1396041321949948,0.491756815578627,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.3660130761828034,-0.34617285234705697,0.0748221628381117,0.5433770717830663
6169-PPETC,-0.43991649313097614,0.10704778280226633,-1.4710789550659844,-0.6721824606377891,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.3660130761828034,-0.5963437346194975,0.18700958425113143,-0.6568892986313912
4208-UFFGW,2.273158691738958,-1.2367242199587352,-0.6584602219847502,-0.969828105358951,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2614049134355578,1.056280973352106,-1.2427938495965456,-0.5374066955419057
8584-KMVXD,-0.43991649313097614,-0.9924020376385531,0.36022133911708304,-0.7709856277819541,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2614049134355578,0.30146876331304223,-1.0316755215850981,-0.027335030457281254
8467-WYNSR,-0.43991649313097614,-0.4223169455581282,-0.32111543095102724,-0.4541797620864544,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.4476959186263772,-0.38695985224927787,-0.39465130010524624,-0.10962202136463574
0851-DFJKB,-0.43991649313097614,-0.7073594915983407,-0.1931570619382357,-0.5857407263802934,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.4476959186263772,-0.23920131182095128,-0.6607213634092535,-0.024199437282280918
5382-SOYZL,-0.43991649313097614,-0.4223169455581282,1.0083221691818711,-0.0526760071299715,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-0.4476959186263772,-0.18755981877720834,-0.39477011957426406,0.5384325681920296
9448-REEVD,-0.43991649313097614,-1.2774445836787656,-0.6667692069855808,-0.987685961082729,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.2614049134355578,1.9009062818008806,-1.2791755293024563,-0.6362888498228592
3261-CQXOL,-0.43991649313097614,1.5729808767233588,-1.3065610520495383,-0.20686280840387516,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,1.179722070991984,-0.6211060339150829,1.5786902413742123,-0.589818334637646
8388-FYNPZ,-0.43991649313097614,-1.1552834925186746,-0.2662761299455452,-0.8991913460065543,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-1.2614049134355578,0.6397010700900404,-1.144123404409791,-0.19902213000807872
4002-BQWPQ,-0.43991649313097614,-0.30015585439803716,0.5646223701375164,-0.11174599713841331,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.3660130761828034,-0.30113155899565097,-0.31028272155552133,0.2762803899935657
5651-YLPRD,-0.43991649313097614,-0.015113308357824713,0.7091987091519689,0.1950603523112627,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.3660130761828034,-0.3624880299595239,-0.03293920813261341,0.3501487937373117
2826-DXLQO,2.273158691738958,-1.0331224013585834,-1.1619847130350858,-0.9100958957315807,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2614049134355578,-0.23454345166406465,-1.0189158234231797,-0.5509620184871883
4378-BZYFP,-0.43991649313097614,-0.62591876415828,-1.4710789550659844,-0.8459268146573876,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,-0.4476959186263772,-0.5310540708819415,-0.5939569873655897,-0.6695227230388335
9489-UTFKA,2.273158691738958,-0.9924020376385531,-0.12834697893175703,-0.7637453599483334,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1.2614049134355578,0.11419889854385702,-0.9511596927665572,0.0025299295833752125
4849-PYRLQ,2.273158691738958,0.9621754209229036,0.28211688010927544,0.7824270803137396,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,1.179722070991984,-0.5142916411675497,0.9317060592546835,0.1631211805337015
9117-SHLZX,-0.43991649313097614,-1.2774445836787656,-0.6335332669822583,-0.9872444813367766,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-1.2614049134355578,1.9582337914241006,-1.2791755293024563,-0.6280941961531669
9889-TMAHG,2.273158691738958,-0.9924020376385531,1.1811490571991479,-0.6399544391832581,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,-1.2614049134355578,0.6161330939116054,-0.9822645885276158,0.5131479049126457
4541-RMRLG,-0.43991649313097614,-1.0331224013585834,-1.5126238800701375,-0.9578419302563412,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,-1.2614049134355578,-0.3857447582953074,-1.0825354535981944,-0.7725249670814935
7764-BDPEE,-0.43991649313097614,-1.1960038562387048,-1.4594463760648215,-0.9806443591347869,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.2614049134355578,-0.06399411053498512,-1.201521606099918,-0.7540869963246858
3429-IFLEM,-0.43991649313097614,1.5729808767233588,0.4183842341228973,1.442836632284055,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.179722070991984,-0.5384588742082741,1.599095462407711,0.26077533481298354
3158-MOERK,-0.43991649313097614,-1.2367242199587352,1.0382345151848615,-0.9302494461343112,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-1.2614049134355578,3.0073272175290264,-1.2457836106615157,-0.047639561216629774
7294-TMAOP,-0.43991649313097614,-1.2774445836787656,0.8570986421667539,-0.9674441147308076,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,-1.2614049134355578,4.5293725980255175,-1.2791755293024563,-0.26056397906746787
5002-GCQFH,-0.43991649313097614,0.6771328748826912,0.966777244177718,1.0821476798408787,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.179722070991984,-0.44642592723148583,0.7317680626804397,0.5488547425027184
0556-FJEGU,-0.43991649313097614,1.0436161483629645,0.1774236690988095,0.7801093116474892,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.179722070991984,-0.5254076890489954,1.0298351310508922,0.1221471811724239
8919-FYFQZ,2.273158691738958,0.47353105628253944,-1.1437049460332582,-0.40714009515521765,1,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3660130761828034,-0.5843049575986214,0.5026576171330008,-0.5073778424278554
0604-THJFP,-0.43991649313097614,1.0843365120829946,0.3718539181182462,0.9979354183004431,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1.179722070991984,-0.516499253160935,1.1131276958553842,0.23817630102612117
2834-JRTUA,-0.43991649313097614,1.5729808767233588,1.438727592224897,2.3178715627491675,1,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1.179722070991984,-0.4895712479462504,1.515976478427084,0.7119479266466946
5875-YPQFJ,-0.43991649313097614,-1.2774445836787656,0.17077648109814536,-0.9765606714847264,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.2614049134355578,3.345559524306025,-1.2791755293024563,-0.42978357734661354
5879-SESNB,-0.43991649313097614,-0.8702409464784621,0.3485887601159204,-0.6150991294861333,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2614049134355578,0.05734911816749715,-0.8394475977437011,0.211106628403904
6646-QVXLR,2.273158691738958,1.2064976032430856,1.2958130502106107,1.8106996305989589,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1.179722070991984,-0.47281660078851157,1.1830638029187537,0.6580241788380945
6461-PPAXN,-0.43991649313097614,0.10704778280226633,-0.32610082195152557,-0.16154491248185304,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.3660130761828034,-0.486625250923946,0.09859450111868645,-0.13031451157308097
3318-ISQFQ,-0.43991649313097614,-0.5037576729981889,-1.504314895069307,-0.8250889706484306,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.4476959186263772,-0.5551680233425023,-0.4582636989105684,-0.6802668245168746
1106-HRLKZ,-0.43991649313097614,0.3106496014024181,-1.5009913010689746,-0.650285065238546,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.3660130761828034,-0.6068227062294872,0.3591489902806696,-0.6792208402679789
2483-XSSMZ,-0.43991649313097614,0.26992923768238775,-0.562075995975115,-0.17461271296204642,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.3660130761828034,-0.5244773315834999,0.2838997412556389,-0.22967013473272785
8603-IJWDN,-0.43991649313097614,-1.2774445836787656,0.7258166791536301,-0.9691879597273201,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-1.2614049134355578,4.3029289350137985,-1.2791755293024563,-0.2929328610627524
8165-ZJRNM,-0.43991649313097614,1.6137012404433893,-1.3630621500551865,-0.2660652423361027,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,1.179722070991984,-0.6243312516844106,1.556470126998596,-0.6255796722873983
9369-XFEHK,2.273158691738958,0.025607055362205634,0.5264010391336954,0.16537083939595842,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3660130761828034,-0.3898335586140224,0.020935212124643995,0.27794527664410495
2604-XVDAM,-0.43991649313097614,-0.8295205827584317,-0.6966815529885713,-0.7686016371538107,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2614049134355578,-0.275334179665202,-0.8174331650066866,-0.32060557614732854
3717-OFRTN,-0.43991649313097614,-1.2774445836787656,-1.4960059100684764,-0.9987008807442433,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.2614049134355578,0.4705849167015414,-1.2791755293024563,-0.8407454588816818
9046-JBFWA,-0.43991649313097614,-0.21871512695797646,-1.51594747407047,-0.7701909642392397,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.3660130761828034,-0.5832175548367207,-0.17835880386833078,-0.6880615010431652
3280-NMUVX,-0.43991649313097614,0.06632741908223598,-1.5009913010689746,-0.7077436541742613,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.3660130761828034,-0.5974265875790472,0.08901795053436702,-0.6847309596588403
1206-EHBDD,-0.43991649313097614,0.9621754209229036,0.5164302571326987,0.9852649495916066,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.179722070991984,-0.5001106256291742,0.9667888429839215,0.29522762364037247
8361-LBRDI,-0.43991649313097614,1.0436161483629645,-1.343120586053193,-0.3788191694523661,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,1.179722070991984,-0.6143139116002603,1.05890963587941,-0.607065881482126
4883-KCPZJ,-0.43991649313097614,-0.4223169455581282,-1.3132082400502028,-0.7622222548247973,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-0.4476959186263772,-0.5357621272278098,-0.42504592982540396,-0.6068237255409656
9108-EQPNQ,-0.43991649313097614,-0.9109613101984924,-1.2849576910473786,-0.9078443490272228,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-1.2614049134355578,-0.3895883072359551,-0.9683047353034776,-0.666534571549178
7277-KAMWT,-0.43991649313097614,-0.7888002190384014,-1.4876969250676457,-0.8889048679258615,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-0.4476959186263772,-0.49784051371928223,-0.7738218935862099,-0.6883249006254052
3842-IYKUE,-0.43991649313097614,0.10704778280226633,0.682609957149311,0.2805970530895557,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3660130761828034,-0.38996469997590555,0.07153186198712914,0.32562691343785394
6641-XRPSU,-0.43991649313097614,0.06632741908223598,0.17410007509847744,0.059239108468982185,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.3660130761828034,-0.4323233598641737,0.08426082150556534,0.12878743007581175
1374-DMZUI,2.273158691738958,-1.1552834925186746,0.9817334171792131,-0.8200340275572746,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-1.2614049134355578,1.500760264630805,-1.1367506047752924,0.38869843118225217
2545-LXYVJ,-0.43991649313097614,1.6137012404433893,-1.46443176706532,-0.34868817679110936,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,1.179722070991984,-0.6291216326255289,1.612481593527242,-0.6675969170622725
3234-VKACU,-0.43991649313097614,-1.2367242199587352,0.18407085709947407,-0.9489681873626964,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,-1.2614049134355578,2.025115885984524,-1.243240114335088,-0.2792751049465986
8357-EQXFO,-0.43991649313097614,-1.0331224013585834,1.0166311541827018,-0.7156461416268107,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,-1.2614049134355578,0.7049111122864531,-1.0378869877032633,0.3513717837168037
