customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,charges_per_tenure,total_to_monthly_ratio,avg_monthly_charges
7101-HRBLJ,0,72,83.7,6096.9,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,3,1.1465753424657534,72.84229390681003,83.51917808219177
5159-YFPKQ,0,2,75.8,160.75,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,25.266666666666666,2.120712401055409,53.583333333333336
6635-CPNUN,0,28,96.6,2684.35,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2,3.3310344827586205,27.788302277432713,92.56379310344828
4021-RQSNY,1,29,98.5,3004.15,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,2,3.283333333333333,30.498984771573603,100.13833333333334
5453-YBTWV,0,70,101.1,6994.8,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,3,1.4239436619718309,69.18694362017804,98.51830985915493
5039-LZRQT,0,13,20.2,273.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,1,1.4428571428571428,13.527227722772277,19.517857142857142
2931-VUVJN,1,59,94.05,5483.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,3,1.5675,58.30834662413609,91.39833333333333
9061-TIHDA,1,13,95.25,1233.65,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,6.803571428571429,12.951706036745408,88.11785714285715
8699-ASUFO,1,7,74.4,527.9,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,9.3,7.095430107526881,65.9875
6418-PIQSP,0,62,81.0,4985.9,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3,1.2857142857142858,61.554320987654314,79.14126984126983
8220-OCUFY,0,21,60.25,1258.35,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,1,2.7386363636363638,20.885477178423233,57.19772727272727
3995-WFCSM,0,2,60.85,111.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,20.283333333333335,1.8307313064913722,37.13333333333333
1895-QTKDO,0,1,43.95,43.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,21.975,1.0,21.975
2038-OEQZH,0,4,86.05,308.1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,17.21,3.58047646717025,61.620000000000005
1178-PZGAB,0,19,20.25,383.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,1.0125,18.94567901234568,19.182499999999997
7927-AUXBZ,0,30,85.15,2555.9,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2,2.7467741935483874,30.01644157369348,82.4483870967742
2626-VEEWG,0,67,19.4,1284.2,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,3,0.2852941176470588,66.1958762886598,18.88529411764706
2878-RMWXY,1,72,102.65,7550.3,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,3,1.406164383561644,73.55382367267413,103.42876712328767
1657-DYMBM,0,53,19.9,1110.05,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,3,0.36851851851851847,55.78140703517588,20.55648148148148
7311-MQJCH,0,5,19.55,99.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,3.2583333333333333,5.09462915601023,16.599999999999998
7375-WMVMT,1,71,95.5,6707.15,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,3,1.3263888888888888,70.23193717277486,93.1548611111111
1136-XGEQU,0,50,84.15,4164.4,0,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,3,1.6500000000000001,49.4878193701723,81.6549019607843
2530-FMFXO,0,56,103.2,5873.75,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,3,1.8105263157894738,56.91618217054263,103.04824561403508
6844-DZKRF,0,2,50.2,109.25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,16.733333333333334,2.1762948207171315,36.416666666666664
4695-WJZUE,1,2,88.55,179.25,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0,29.516666666666666,2.024280067758329,59.75
7619-ODSGN,0,24,54.75,1338.15,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2.19,24.44109589041096,53.526
5970-GHJAW,0,46,19.95,862.4,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,2,0.42446808510638295,43.228070175438596,18.348936170212767
8879-XUAHX,0,71,116.25,8564.75,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,3,1.6145833333333333,73.6752688172043,118.95486111111111
3689-MOZGR,0,29,31.2,926.2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,1.04,29.685897435897438,30.873333333333335
4195-PNGZS,0,69,24.45,1718.2,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,3,0.34928571428571425,70.27402862985686,24.545714285714286
5003-XZWWO,0,71,84.2,5956.85,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,3,1.1694444444444445,70.74643705463183,82.73402777777778
3988-RQIXO,1,1,91.3,91.3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,45.65,1.0,45.65
7622-FWGEW,1,56,85.65,4824.45,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,3,1.5026315789473685,56.32749562171628,84.63947368421053
6922-NCEDI,0,56,21.2,1238.65,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,3,0.3719298245614035,58.426886792452834,21.730701754385965
2514-GINMM,0,1,79.5,79.5,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,39.75,1.0,39.75
9891-NQDBD,0,28,25.55,672.2,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,2,0.8810344827586207,26.309197651663407,23.179310344827588
6131-IUNXN,0,19,20.2,382.2,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,1.01,18.92079207920792,19.11
8548-AWOFC,0,66,63.85,4264.6,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,0.9529850746268657,66.79091620986688,63.650746268656725
9798-DRYDS,0,17,61.95,1070.7,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,1,3.441666666666667,17.283292978208234,59.483333333333334
8532-UEFWH,0,52,25.75,1345.85,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,3,0.4858490566037736,52.266019417475725,25.393396226415092
6296-DDOOR,0,19,58.2,1045.25,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1,2.91,17.959621993127147,52.2625
7951-VRDVK,0,36,85.85,3003.55,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,2,2.32027027027027,34.986022131624935,81.17702702702704
5931-FLJJF,1,7,70.1,467.55,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,8.7625,6.669757489300999,58.44375
4815-YOSUK,0,72,104.9,7537.5,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,3,1.4369863013698632,71.85414680648236,103.25342465753425
2659-VXMWZ,0,67,111.3,7482.1,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,3,1.636764705882353,67.22461814914645,110.03088235294118
0380-NEAVX,1,34,99.85,3343.15,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,2,2.8528571428571428,33.481722583875815,95.51857142857143
3207-OYBWH,1,57,95.25,5427.05,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3,1.6422413793103448,56.97690288713911,93.5698275862069
4285-GYRQC,0,7,86.25,587.1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,10.78125,6.806956521739131,73.3875
7216-EWTRS,1,1,100.8,100.8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,50.4,1.0,50.4
4365-MSDYN,0,8,19.55,161.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,2.1722222222222225,8.242966751918159,17.905555555555555
7036-TYDEC,0,69,104.0,7028.5,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,3,1.4857142857142858,67.58173076923077,100.40714285714286
5802-ADBRC,0,50,104.4,5232.9,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,3,2.047058823529412,50.1235632183908,102.60588235294117
8076-FEZKJ,0,10,19.5,225.85,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,1.7727272727272727,11.582051282051282,20.53181818181818
5197-YPYBZ,0,12,25.25,274.7,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,1.9423076923076923,10.879207920792078,21.13076923076923
8337-MSSXB,0,14,86.3,1180.95,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,5.753333333333333,13.684241019698726,78.73
4312-GVYNH,0,70,49.85,3370.2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,3,0.7021126760563381,67.60682046138415,47.46760563380281
8495-LJDFO,1,64,108.95,7111.3,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,3,1.676153846153846,65.27122533272143,109.40461538461538
0839-JTCUD,0,66,89.9,5958.85,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,3,1.3417910447761194,66.28309232480534,88.93805970149255
5494-WOZRZ,0,71,82.0,5999.85,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,3,1.1388888888888888,73.1689024390244,83.33125000000001
1302-UHBDD,1,20,89.95,1648.45,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,4.283333333333333,18.326292384658142,78.49761904761905
2234-EOFPT,0,72,79.35,5753.25,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,3,1.0869863013698629,72.50472589792061,78.81164383561644
8619-IJNDK,0,71,64.05,4492.9,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0.8895833333333333,70.14676034348165,62.40138888888888
8378-LKJAF,0,38,101.15,3956.7,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,2,2.5935897435897437,39.11715274345032,101.45384615384614
8182-BJDSI,0,28,89.95,2625.55,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,3.1017241379310345,29.18899388549194,90.53620689655173
2528-HFYZX,1,17,76.45,1233.4,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,4.247222222222223,16.133420536298235,68.52222222222223
1153-GNOLC,0,33,39.1,1309.0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,2,1.1500000000000001,33.47826086956522,38.5
3298-QEICA,0,23,34.6,813.45,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,1.4416666666666667,23.510115606936417,33.893750000000004
0788-DXBFY,0,58,19.55,1108.8,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,3,0.3313559322033898,56.71611253196931,18.79322033898305
3597-YASZG,1,70,104.45,7349.35,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,3,1.4711267605633804,70.36237434179033,103.51197183098591
3496-LFSZU,0,4,70.5,294.2,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,14.1,4.173049645390071,58.839999999999996
5242-UOWHD,0,45,20.35,929.2,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,2,0.44239130434782614,45.66093366093366,20.2
2482-CZGBB,0,10,70.0,740.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,6.363636363636363,10.571428571428571,67.27272727272727
6479-SZPLM,0,36,19.45,754.5,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,2,0.5256756756756756,38.79177377892031,20.39189189189189
8097-VBQTZ,0,54,69.9,3883.3,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,3,1.270909090909091,55.55507868383405,70.60545454545455
4500-HKANN,0,23,59.7,1414.2,0,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,2.4875000000000003,23.688442211055275,58.925000000000004
9917-KWRBE,0,41,78.35,3211.2,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,2,1.8654761904761903,40.98532227185705,76.45714285714286
3420-ZDBMA,1,5,71.45,371.6,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,11.908333333333333,5.200839748075578,61.93333333333334
2212-LYASK,0,27,45.85,1246.4,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,2,1.6375,27.184296619411125,44.51428571428572
1393-IMKZG,0,1,95.85,95.85,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,47.925,1.0,47.925
8069-RHUXK,0,67,35.7,2545.7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,3,0.525,71.30812324929971,37.436764705882354
3398-GCPMU,1,72,89.55,6448.85,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,3,1.2267123287671233,72.0139586823004,88.34041095890412
2908-WGAXL,0,56,24.95,1468.9,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,3,0.437719298245614,58.873747494989985,25.770175438596493
3378-AJRAO,0,44,24.85,1013.6,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,2,0.5522222222222223,40.78873239436619,22.524444444444445
1013-QCWAM,1,66,100.8,6690.75,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,1.5044776119402985,66.3764880952381,99.86194029850746
0866-QLSIR,0,34,64.4,2088.75,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,2,1.84,32.43400621118012,59.67857142857143
6050-FFXES,0,69,105.35,7240.65,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,3,1.505,68.72947318462269,103.43785714285714
7181-BQYBV,0,1,102.45,102.45,1,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,51.225,1.0,51.225
0362-RAOQO,0,40,19.65,830.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,2,0.4792682926829268,42.25190839694657,20.25
9554-DFKIC,0,30,54.45,1588.7,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1.756451612903226,29.177226813590448,51.248387096774195
5527-ACHSO,0,11,70.5,829.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,0,5.875,11.763120567375886,69.10833333333333
0829-DDVLK,0,15,20.1,302.45,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,1.25625,15.047263681592039,18.903125
1399-UBQIU,0,11,69.35,712.25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,5.779166666666666,10.270367700072098,59.354166666666664
1813-JLKWR,0,64,19.8,1336.65,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,3,0.3046153846153846,67.50757575757576,20.563846153846157
0336-PIKEI,1,72,74.4,5360.75,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,3,1.0191780821917809,72.05309139784946,73.43493150684931
7322-OCWHC,1,72,93.05,6735.05,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,3,1.2746575342465754,72.38097796883396,92.26095890410959
9537-VHDTA,0,1,51.2,51.2,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,25.6,1.0,25.6
4957-TIALW,0,15,65.6,1010.0,0,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,1,4.1,15.396341463414636,63.125
2054-PJOCK,0,60,80.55,4847.05,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,3,1.3204918032786885,60.17442582247052,79.45983606557377
9150-HEPMB,0,56,52.7,3019.7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,3,0.924561403508772,57.29981024667931,52.97719298245614
9030-QGZNL,0,8,20.85,161.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,2.316666666666667,7.752997601918465,17.961111111111112
6204-IEUXJ,0,3,80.1,217.55,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,20.025,2.7159800249687893,54.3875
3126-WQMGH,0,49,52.15,2583.75,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3,1.043,49.54458293384468,51.675
4529-CKBCL,0,2,80.2,146.05,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,26.733333333333334,1.821072319201995,48.68333333333334
2506-CLAKW,0,6,98.15,567.45,1,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0,14.021428571428572,5.781456953642384,81.06428571428572
7176-WRTNX,0,70,114.95,7711.25,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,3,1.6190140845070422,67.08351457155285,108.60915492957747
1583-IHQZE,0,12,112.95,1384.75,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,8.688461538461539,12.259849490925188,106.51923076923077
5732-IKGQH,1,52,104.45,5481.25,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,3,1.9707547169811321,52.47726184777405,103.41981132075472
9239-GZHZE,0,72,113.65,8124.2,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,3,1.5568493150684932,71.4843818741751,111.2904109589041
7205-BAIAD,0,40,20.6,827.3,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,2,0.5024390243902439,40.16019417475728,20.178048780487803
0151-ONTOV,0,1,70.9,70.9,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,35.45,1.0,35.45
4140-MUHUG,1,3,86.85,220.95,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,21.7125,2.5440414507772022,55.2375
0093-EXYQL,1,40,91.55,3673.6,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,2.2329268292682927,40.12670671764064,89.6
8064-RAVOH,0,1,49.85,49.85,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,24.925,1.0,24.925
0219-QAERP,0,30,19.8,576.65,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,2,0.6387096774193549,29.12373737373737,18.601612903225806
0320-JDNQG,0,23,99.85,2331.3,1,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,4.160416666666666,23.348022033049578,97.1375
7180-PISOG,0,1,74.5,74.5,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,37.25,1.0,37.25
9168-INPSZ,1,44,104.15,4495.65,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,2,2.3144444444444447,43.16514642342774,99.90333333333332
3571-RFHAR,0,65,109.15,6941.2,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,3,1.6537878787878788,63.593220338983045,105.16969696969697
0015-UOCOJ,1,7,48.2,340.35,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,6.025,7.0612033195020745,42.54375
5334-AFQJB,1,72,25.1,1789.9,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,3,0.3438356164383562,71.31075697211155,24.519178082191782
2754-SDJRD,1,8,100.15,908.55,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0,11.127777777777778,9.071892161757363,100.94999999999999
9578-VRMNM,0,16,65.2,1043.35,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1,3.835294117647059,16.00230061349693,61.3735294117647
1587-FKLZB,1,66,99.5,6822.15,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,3,1.4850746268656716,68.5643216080402,101.82313432835821
6140-QNRQQ,0,1,71.55,71.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,35.775,1.0,35.775
8963-JLGJT,0,3,55.9,157.55,0,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,13.975,2.8184257602862255,39.3875
4307-KTUMW,0,53,93.9,5029.2,1,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,3,1.738888888888889,53.5591054313099,93.13333333333333
1465-LNTLJ,1,8,64.4,581.7,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0,7.155555555555556,9.032608695652174,64.63333333333334
5440-FLBQG,1,69,108.4,7318.2,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,3,1.5485714285714287,67.5110701107011,104.54571428571428
2135-DQWAQ,0,5,85.3,420.45,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,14.216666666666667,4.929073856975381,70.075
4056-QHXHZ,0,72,107.45,7576.7,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3,1.4719178082191782,70.51372731503024,103.7904109589041
7470-MCQTK,0,13,48.75,633.4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,3.482142857142857,12.992820512820513,45.24285714285714
7488-MXJIV,0,4,85.65,321.65,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,17.130000000000003,3.7553998832457673,64.33
7401-JIXNM,0,54,91.3,4965.0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,3,1.66,54.38116100766703,90.27272727272727
9339-FIIJL,0,72,85.95,6151.9,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,3,1.1773972602739726,71.57533449680047,84.27260273972603
2027-FECZV,0,12,106.7,1253.9,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,8.207692307692309,11.751640112464855,96.45384615384616
2672-DZUOY,0,1,25.15,25.15,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,12.575,1.0,12.575
