customer_id,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,charges_per_tenure,total_to_monthly_ratio,avg_monthly_charges,total_services,service_density,customer_value_segment,tenure_stability,tenure_monthly_interaction,tenure_total_interaction,services_charges_interaction,created_timestamp,updated_timestamp
2223-KAGMX,0.0,-0.7073594915983408,-1.5076384890696393,-0.8797000152227523,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.4476959186263772,0.0117653308401682,0.1775856066549732,0.0064092559800714,1.0,0.2077077408850968,0,0.0,0.6570719871203221,0.2508965902490261,0.0191638657573504,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6507-ZJSUR,1.0,-0.3815965818380978,0.853775048166422,-0.0726971136089163,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.4476959186263772,0.0434862521779779,0.2860282526613981,0.0569299798913532,0.1428571428571428,0.1890872420589477,0,0.0,0.3960493148495093,0.1378398413126547,0.8821005650145614,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9408-HRXRK,0.0,0.51425142000257,1.3423433662152622,1.0811764243997828,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.025084948070353,0.5615384373069363,0.0674658798935716,0.1428571428571428,0.1876091149852836,2,0.0,0.586551693742468,0.2382948876171026,0.943341614282616,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5593-SUAOO,0.0,-0.3408762181180675,0.6111526861421681,-0.1098697082181151,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.4476959186263772,0.0379920955335514,0.2993344446488041,0.0519621837390077,0.1428571428571428,0.1889328872733861,0,0.0,0.4180730973338968,0.1396865214407447,0.8516883432692008,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7321-PKUYW,0.0,-0.8702409464784622,0.8438042661654254,-0.5712601907130521,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.2614049134355578,0.0899430538438655,0.127121930227596,0.0526876556919475,0.1428571428571428,0.1984959645102738,0,0.0,0.3194592339081403,0.2271013743511062,0.8808507476825602,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2833-SLKDQ,0.0,-1.2774445836787658,-0.655136627984418,-0.9875314431716454,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2614049134355578,0.2762356040967235,0.0,0.0096101323569134,0.0,0.1838043040864088,0,0.0,0.6140366085255251,0.3724592398412291,0.7340215669056132,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6766-HFKLA,0.0,0.9621754209229038,1.2775332832087831,1.528594072935324,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.179722070991984,0.0191863365012335,0.6977415075008047,0.0659765804559118,0.1428571428571428,0.1873761901343542,2,0.0,0.6875885127403315,0.412252703588602,0.9352178016246088,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7595-EUIVN,0.0,-1.2774445836787658,0.3668685271177476,-0.9739559409836068,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.4670264757128894,0.0,0.020684894504637,0.1428571428571428,0.1810198435516063,0,0.0,0.3692659991464452,0.3691614295422107,0.8210678186351734,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7617-EYGLW,0.0,-1.2774445836787658,-1.505976692069473,-0.9988333246680292,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,-1.2614049134355578,0.1173983256130211,0.0,0.000390167772142,1.0,0.1643130803427909,0,0.0,0.8178131158459948,0.3752047339438267,0.0199970773120178,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2026-TGDHM,0.0,-1.0331224013585836,0.4831943171293762,-0.7764599766317648,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-1.2614049134355578,0.1197250435595597,0.0714446388937621,0.0404889102313995,0.1428571428571428,0.1399415734659085,0,0.0,0.3635393653291134,0.285109715923264,0.8356490208418531,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9220-ZNKJI,1.0,0.9214550572028736,0.7989357471609397,1.1140225174986476,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1.179722070991984,0.016396607514707,0.6779746906382873,0.0551941620611148,0.1428571428571428,0.1873928776197979,2,0.0,0.5951537206615922,0.3277717111188061,0.8752265696885552,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4030-VPZBD,0.0,-1.2367242199587354,-1.125425179031431,-0.9813507267283108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.1245335939824061,0.0116285758060156,0.0075632521984453,0.0,0.1833253322019054,0,0.0,0.7180789261145828,0.3633586726631074,0.7045467081592535,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2226-ICFDO,0.0,1.6137012404433897,0.7025515211513049,1.6903522518523126,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.179722070991984,0.0113212358165823,0.8952816508917487,0.0536814940013246,0.0,0.1868843353168572,2,0.0,0.6696832579185521,0.6512786059852,0.8191132969260226,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0723-VSOBE,1.0,0.51425142000257,-1.0157465770204666,-0.3025535433390752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.3660130761828034,0.0059451639188267,0.5831398661462185,0.0183861669213414,0.0,0.1870989398032475,0,0.0,0.3591990655130487,0.1029772077417888,0.7114207034852597,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5529-GIBVH,0.0,0.5956921474426307,-1.4827115340671475,-0.5455439955113202,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.3660130761828034,0.0019284844106356,0.649980133647827,0.0090849065097992,1.0,0.1904618600429636,0,0.0,0.2915378865142417,0.0707658130723922,0.0316620390773615,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4187-CINZD,1.0,0.5549717837226003,1.0133075601823696,0.9457745863161572,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.3660130761828034,0.021867577130033,0.5801284897555522,0.061189290118155,0.1428571428571428,0.1875823948618821,2,0.0,0.562564081596488,0.2323773150437829,0.9020976423265792,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9992-UJOEL,0.0,-1.2367242199587354,-0.4806479429669751,-0.9664728592897124,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.2614049134355578,0.2047795107163599,0.0107724954201114,0.0156547315345598,0.0,0.1833253322019054,0,0.0,0.5685770386383816,0.3598596943754355,0.744957468560623,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4741-WWJQZ,0.0,-1.2367242199587354,0.5114448661322007,-0.9215302211517497,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.3282506764126756,0.0182191917380635,0.04009724181398,0.1428571428571428,0.1800618997825995,0,0.0,0.3385444952793811,0.3492900804381953,0.8391901699491896,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6625-UTXEW,0.0,-0.8295205827584318,-0.4490737999638186,-0.7371903532292918,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.0456399577643893,0.1396881169975055,0.0273006623617386,0.0,0.1911202999018229,0,0.0,0.5269719125509104,0.248852409194569,0.7469363460029581,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6818-WOBHJ,1.0,1.450819785563268,0.8255244991635976,1.697791185571612,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.179722070991984,0.0128331482552463,0.8601846882718187,0.0573528356323654,0.1428571428571428,0.1872191932625982,2,0.0,0.6816782970097691,0.6009737411336012,0.8785594159072247,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6244-BESBM,0.0,1.4915401492832987,1.0116457631822036,1.938000315344356,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1.179722070991984,0.0135956822914453,0.8817886097725565,0.0620378762868033,0.1428571428571428,0.1872088898831466,3,0.0,0.74002761607766,0.68225280854827,0.9018893394379124,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1004-NOZNR,1.0,0.9621754209229038,0.9983513871808744,1.316661720890836,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1.179722070991984,0.0173576178344803,0.6960602143588086,0.0599101824310769,0.1428571428571428,0.1873761901343542,2,0.0,0.6372262047900357,0.373475256569777,0.9002229163285775,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1251-STYSZ,1.0,-1.1552834925186748,0.5147684601325327,-0.8733427068810365,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.1958862776762568,0.0355420052358999,0.0371367688105885,0.1428571428571428,0.176638788853435,0,0.0,0.3456337790605058,0.3244318141102084,0.8396067757265233,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2612-PHGOX,0.0,1.287938330683147,0.3768393091187442,1.119982494069006,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1.179722070991984,0.0112474869484771,0.7955135950795665,0.0467855947288103,0.0,0.1869264194799495,2,0.0,0.5481256957478725,0.4068696889947246,0.798699613836671,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2408-TZMJL,0.0,1.0843365120829949,1.5085230662318745,1.839263370162084,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1.179722070991984,0.0195003753913277,0.7344588861367747,0.0707950418680032,0.1428571428571428,0.1873300398321669,2,0.0,0.7638074002544005,0.5118233441190276,0.9641719031493016,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8480-PPONV,0.0,1.206497603243086,1.6879971422498157,2.153155469534297,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.179722070991984,0.0194792010269465,0.7780816581169294,0.0752380666543756,0.1428571428571428,0.1872889996839758,3,0.0,0.8389543202755639,0.6265674729805756,0.9866686151253214,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8780-IHCRN,0.0,1.2472179669631165,-1.3331498040521963,-0.3123102457246249,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1.179722070991984,0.0014986879010666,0.8025634042207317,0.011105900537231,1.0,0.189338950870006,0,0.0,0.1453962466103753,0.0584921368882047,0.1066510789974286,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4598-ZADCK,0.0,0.8400143297628128,-0.3709693409560108,0.2636883788195756,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1.179722070991984,0.0090364641127464,0.6729030562167349,0.0317910034648232,0.0,0.1870086165111409,1,0.0,0.3987074769796578,0.1746861654767222,0.7518314638866291,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1257-SXUXQ,0.0,-1.1145631287986444,-1.505976692069473,-0.9694307735875938,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-1.2614049134355578,0.0369455895060416,0.0437080299611093,0.003715597707014,1.0,0.1326423682928742,0,0.0,0.7718241118899355,0.3380348694444431,0.0199970773120178,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9681-KYGYB,1.0,0.6771328748826914,0.7789941831589464,0.8288928235752382,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.179722070991984,0.0186089838935871,0.5892041472160576,0.0533070020108646,0.1428571428571428,0.18751001958606,1,0.0,0.5560256660462739,0.2392978242863599,0.8727269350245529,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7182-OVLBJ,0.0,1.206497603243086,1.2093996062019725,1.9232769658168407,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.179722070991984,0.0166428210540233,0.8249592443404323,0.0692846495421602,0.1428571428571428,0.1872889996839758,3,0.0,0.7306960620805962,0.573825967570583,0.9266773831892678,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5095-ETBRJ,0.0,0.9214550572028736,-0.264614332945379,0.3664869376646107,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.179722070991984,0.0093056575823989,0.6866019391514704,0.0334144396376156,0.0,0.1869908211205046,1,0.0,0.4114168920658211,0.1967830440570823,0.7584971563239684,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7005-CYUIL,1.0,1.572980876723359,1.151236711196158,2.1572170831970605,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1.179722070991984,0.0138507595181769,0.9077557118441786,0.0650984923517112,0.1428571428571428,0.1871892615007934,3,0.0,0.7966408454816611,0.7778397388872176,0.919386782085928,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4821-WQOYN,0.0,1.6137012404433897,-1.4843733310673135,-0.4219075926573281,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1.179722070991984,0.0001359908206196,0.8294755821795851,0.0064716047078325,1.0,0.1889533301863781,0,0.0,0.008044243338361,0.0030948062673192,0.0308288275226942,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4730-AWNAU,0.0,0.1477681465222966,-0.1349941669324213,-0.0209115394086903,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0.3660130761828034,0.0170769554136176,0.45713817601138,0.0368869965436489,0.0,0.187261839140825,1,0.0,0.4533912463170628,0.1319768976212749,0.7666209689819756,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3452-FLHYD,0.0,-0.3001558543980371,-1.4561227820644893,-0.7888214095184343,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.3660130761828034,0.0067181426792153,0.288924340706103,0.0071029004010185,1.0,0.1954196850334556,0,0.0,0.5390735928577128,0.1775894612563797,0.0449934239520402,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2388-LAESQ,1.0,1.6137012404433897,1.6647319842474897,2.664786347118627,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.179722070991984,0.0162424036377544,0.9117034850475862,0.0754605028107291,0.1428571428571428,0.1871799060125031,3,0.0,0.96078431372549,0.9503007154506212,0.9837523746839856,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9531-NSBMR,0.0,0.1477681465222966,-1.5126238800701377,-0.7073021744283089,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.3660130761828034,0.003175339718623,0.4380075248713154,0.0066193868768976,1.0,0.1919733607781199,0,0.0,0.4152251764906624,0.112689222953787,0.0166642310933481,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6260-ONULR,0.0,-1.2774445836787658,-0.0651986929254443,-0.9796951776809888,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-1.2614049134355578,0.3863669202328843,0.0,0.0160028812389327,0.0,0.1838043040864088,0,0.0,0.4727462567701213,0.3705556257661859,0.7709953296439795,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4389-UEFCZ,0.0,1.6137012404433897,1.3539759452164248,2.323103097738705,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1.179722070991984,0.0146530109217627,0.8999937972813712,0.0678237395504724,0.1428571428571428,0.1871799060125031,3,0.0,0.8667672197083962,0.8454492467931535,0.944799734503284,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8711-LOBKY,0.0,1.0843365120829949,-1.4926823160681442,-0.4828317975987704,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1.179722070991984,0.0008245860071111,0.7513419640680445,0.0076502896245385,1.0,0.1895538654650333,0,0.0,0.153675247972755,0.0330038835445078,0.0266627697493571,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9134-CEQMF,1.0,-1.0331224013585836,0.8222009051632656,-0.7086707616407615,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-1.2614049134355578,0.1355467255960222,0.0837470697245338,0.0543143551727242,0.1428571428571428,0.1399415734659085,0,0.0,0.2978758649992139,0.2717916831308291,0.8781428101298911,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8985-OOPOS,0.0,-1.2774445836787658,0.3103674291120993,-0.974706456551726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,-1.2614049134355578,0.456478687688581,0.0,0.0200726312314295,0.0,0.1838043040864088,0,0.0,0.3827980328356952,0.3693437475099613,0.794533556063334,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8800-ZKRFW,0.0,-0.0965540357978854,1.42044782522307,0.4240779705241117,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.3660130761828034,0.0397509942272445,0.3722508426427983,0.06872723012831,0.1428571428571428,0.188298957647599,1,0.0,0.4314177266633449,0.1247779870179859,0.9531318500499582,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
2616-FLVQC,0.0,1.287938330683147,-1.502653098069141,-0.4599189987838366,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1.179722070991984,0.0004515156765379,0.7969539224570942,0.00712811124168,1.0,0.189290003491116,0,0.0,0.0942888443892701,0.0199215389929449,0.0216635004213525,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9968-FFVVH,0.0,1.2472179669631165,0.1342169470944904,0.8076576477949241,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.179722070991984,0.0100590710127066,0.7500212539501816,0.0396577403283412,0.0,0.1869325379023107,1,0.0,0.4885155457406944,0.3241212228997432,0.7834935029639908,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3108-PCCGG,1.0,1.6137012404433897,0.6543594081464872,1.5972441734309346,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1.179722070991984,0.0110747524542093,0.8789952876725748,0.0516004895803825,0.0,0.1868843353168572,2,0.0,0.6551030668677728,0.6227067670552175,0.8160929050403533,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
7993-PYKOF,0.0,-0.9924020376385532,0.3402797751150898,-0.7279855005261825,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.100128907965379,0.0949599827651209,0.0440429384635393,0.1428571428571428,0.3899415734659085,0,0.0,0.3938188740429171,0.2699491211153612,0.8177349724165037,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8390-FESFV,0.0,1.206497603243086,0.6560212051466533,1.2852725109536145,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.179722070991984,0.0133632567103307,0.7717209670526346,0.0527615446070381,0.0,0.1869388821525936,2,0.0,0.6055224510426644,0.4274472724615936,0.8161970564846867,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3022-BEXHZ,0.0,1.4100994218432377,1.5434208032353631,2.317275565092132,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1.179722070991984,0.0170118517000102,0.8516915018639473,0.0731573400091451,0.1428571428571428,0.1872298448080673,3,0.0,0.8651668791366929,0.7539414280510232,0.9685462638113054,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5027-XWQHA,0.0,-1.073842765078614,-0.6651074099854146,-0.8878011685609802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.0760492238202492,0.0645217546719671,0.0212662873607079,0.0,0.1761268934680144,0,0.0,0.5910360846630053,0.3138587959018056,0.7333966582396126,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6248-TKCQV,0.0,1.5322605130033289,0.5264010391336955,1.4031476031229266,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1.179722070991984,0.0108062424096232,0.8519646038136178,0.0487800176611154,0.0,0.1868938412473647,2,0.0,0.6083526178645005,0.5414141976544308,0.8080732438266793,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6729-GDNGC,1.0,-0.503757672998189,0.529724633134028,-0.2947834998103115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4476959186263772,0.0444058597473242,0.2425586987986641,0.048752963774423,0.1428571428571428,0.1897022978762875,0,0.0,0.407100517666986,0.1608037247591017,0.841481501724525,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
6198-ZFIOJ,0.0,-1.1145631287986444,0.360221339117083,-0.8297245079809316,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2614049134355578,0.1530746674599464,0.0551949994913317,0.0417059335514271,0.1428571428571428,0.1731021655391271,0,0.0,0.3818583198325493,0.3084241981988977,0.820234607080506,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
5989-OMNJE,0.0,-0.3408762181180675,-0.2380255809427209,-0.4035861832003002,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.4476959186263772,0.0253099315796183,0.2903388460261036,0.0327933011194813,0.0,0.1877608259472988,0,0.0,0.4723430805252555,0.1587258972790248,0.7601635794333033,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4566-QVRRW,0.0,-0.8702409464784622,-0.6883725679877405,-0.7938763526095902,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2614049134355578,0.0422711883614522,0.1273995146087793,0.0224196404453915,0.0,0.1925423645657426,0,0.0,0.5694434100241129,0.2639417373941334,0.7319385380189446,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1291-CUOCY,0.0,1.6137012404433897,1.5234792392333694,2.5077299274960314,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1.179722070991984,0.0155199524032127,0.9061699328301362,0.0719502262685283,0.1428571428571428,0.1871799060125031,3,0.0,0.9180492709904472,0.9021052118975568,0.9660466291473032,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
9795-SHUHB,0.0,1.3693790581232073,-0.2180840169407274,0.6749709101489062,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.179722070991984,0.0074985237003964,0.8230304403278401,0.034354653097847,0.0,0.1869148135458019,1,0.0,0.4011409956180676,0.3083311483348373,0.7614133967653044,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
3230-IUALN,0.0,0.51425142000257,0.5396954151350246,0.5525927245708786,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.3660130761828034,0.0185701378200449,0.5440863818523106,0.0487174702513385,0.0,0.1870989398032475,1,0.0,0.5091652811738918,0.1866036461549856,0.8089064553813468,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0042-RLHYP,0.0,1.4915401492832987,-1.4976677070686424,-0.3907170486057854,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1.179722070991984,0.0002115142942137,0.8923544556290717,0.0077594508495796,1.0,0.1890692656689524,0,0.0,0.038323571918019,0.0217427641796698,0.0241631350853549,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
8519-IMDHU,1.0,-0.7073594915983408,0.6925807391503078,-0.4133870335604453,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.4476959186263772,0.0631082401937869,0.1878824240474885,0.0539609532098802,0.1428571428571428,0.1918685086871827,0,0.0,0.3652820875322468,0.1881709088274264,0.8618951848138765,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
4945-RVMTE,0.0,-0.1779947632379461,-0.1732154979362423,-0.280545778003344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.3660130761828034,0.0222007945498161,0.3401530762237761,0.0342801197618424,0.0,0.1875285804025455,0,0.0,0.4629115484746552,0.1420604701040203,0.7642254857623069,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
0201-OAMXR,0.0,1.5322605130033289,1.6879971422498157,2.5807506774765723,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1.179722070991984,0.0169146962861697,0.8850754807859367,0.0758413441723603,0.1428571428571428,0.187198917873518,3,0.0,0.9420492853723575,0.8845446297892315,0.9866686151253214,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
1866-NXPSP,0.0,0.1477681465222966,0.358559542116917,0.1758118353877346,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.3660130761828034,0.0220573895045868,0.4400612987389616,0.0455618618708747,0.0,0.187261839140825,1,0.0,0.467064735748234,0.1375048524897956,0.7975539479490034,2026-02-10T11:24:28.288127,2026-02-10T11:24:28.288127
